t,controller_id,state_code,wp_idx,x,y,dist,yaw_deg,yaw_to_wp_deg,yaw_ref_deg,yaw_err_deg,yaw_rate_deg_s,speed_ref,speed_meas,roll_deg,roll_rate_deg_s,roll_rms_window_deg,roll_rms_total_deg,pitch_deg,pitch_rate_deg_s,pitch_rms_window_deg,pitch_rms_total_deg,base_cmd,diff_cmd,T_left,T_right,J_inst,J_goal,J_wave_roll,J_progress,J_smooth,J_mpc_distance,J_mpc_final,J_mpc_heading,J_mpc_wrong_way,J_mpc_pitch,J_mpc_control,J_mpc_slew,J_mpc_turn,J_total,J_roll,J_pitch,J_roll_rate,J_pitch_rate,J_goal_heading,J_no_progress,J_control,I_roll,I_pitch,I_roll_rate,I_pitch_rate,I_control,I_no_progress,I_goal_heading
2.700,2,1,1,-531.828,190.352,49.829,47.602610,-0.404186,-0.404186,-48.006796,-6.059029,nan,0.390533,1.727928,-0.429718,1.835558,1.290591,2.727425,-0.214859,2.746591,1.664214,47.750000,-52.250000,100.000000,-4.500000,906.85880874,0.000000,0.00000000,68.01521082,0.000000,406.95432222,374.32532813,53.81063180,0.00000000,3.54094173,0.15230158,0.01169854,0.04837391,4.00959838,0.01522144,0.00421838,0.00697509,0.00212060,1.79961325,2.08408381,0.09736582,0.00126845,0.00210919,0.00279003,0.00424119,1.94731630,1.04204190,2.24951657
2.800,2,1,1,-531.816,190.384,49.818,46.913929,-0.441907,-0.441907,-47.355836,-5.944437,nan,0.396103,1.626545,-0.028648,1.794008,1.305109,2.644535,-0.802141,2.749454,1.712318,47.750000,-52.250000,100.000000,-4.500000,909.84099080,0.000000,0.00000000,72.55454905,0.000000,406.88099104,374.53255679,52.10760078,0.00000000,3.55360751,0.15207883,0.01181378,0.04779303,4.13514624,0.01618833,0.00464436,0.00697515,0.00213040,1.85425176,2.14858138,0.10237487,0.00134903,0.00232218,0.00279006,0.00426079,2.04749737,1.07429069,2.31781470
3.039,2,1,1,-531.816,190.384,49.818,46.913929,-0.441907,-0.441907,-47.355836,-5.944437,nan,0.396103,1.626545,-0.028648,1.794008,1.335152,2.644535,-0.802141,2.749454,1.809396,47.750000,-52.250000,100.000000,-4.500000,909.84099080,0.000000,0.00000000,72.55454905,0.000000,406.88099104,374.53255679,52.10760078,0.00000000,3.55360751,0.15207883,0.01181378,0.04779303,4.43523317,0.01849940,0.00566255,0.00697530,0.00215381,1.98484978,2.30274472,0.11434760,0.00154162,0.00283128,0.00279012,0.00430763,2.28695209,1.15137236,2.48106223
3.100,2,1,1,-531.781,190.488,49.784,44.844887,-0.561546,-0.561546,-45.406432,-5.858493,nan,0.311004,1.181667,-1.389423,1.629067,1.332104,2.188725,-1.675902,2.616245,1.818194,49.875000,-50.125000,100.000000,-0.250000,896.87232449,0.000000,0.00000000,66.14526860,0.000000,406.01324013,373.37725027,47.66936384,0.00000000,3.46096451,0.15162026,0.01098218,0.04363471,4.50591743,0.01881090,0.00584067,0.00706502,0.00217992,2.01551282,2.33910903,0.11739907,0.00156757,0.00292033,0.00282601,0.00435984,2.34798140,1.16955452,2.51939103
3.200,2,1,1,-531.769,190.524,49.772,44.155493,-0.603332,-0.603332,-44.758825,-5.944437,nan,0.362642,1.000786,-0.601606,1.473329,1.322398,1.981610,-2.492366,2.465953,1.823878,50.937500,-49.062500,100.000000,1.875000,902.29779327,0.000000,0.00000000,72.99024691,0.000000,405.83956927,373.57361752,46.30085815,0.00000000,3.39029380,0.15079561,0.01044235,0.04196967,4.61845376,0.01917702,0.00607990,0.00709258,0.00227454,2.06433415,2.39709465,0.12240091,0.00159809,0.00303995,0.00283703,0.00454907,2.44801829,1.19854732,2.58041769
3.300,2,1,1,-531.757,190.561,49.760,43.469504,-0.646034,-0.646034,-44.115538,-6.589015,nan,0.411379,0.808249,-1.675902,1.285656,1.308972,1.747464,-2.205888,2.271350,1.821463,51.469000,-48.531000,100.000000,2.938000,907.05936037,0.000000,0.00000000,79.65598053,0.000000,405.68179748,373.80543188,44.42611640,0.00000000,3.28804746,0.15021888,0.01036168,0.04140606,4.72797961,0.01941575,0.00626589,0.00730641,0.00234863,2.11174796,2.45349116,0.12740381,0.00161798,0.00313294,0.00292257,0.00469725,2.54807625,1.22674558,2.63968495
3.400,2,1,1,-531.743,190.599,49.747,42.787920,-0.689488,-0.689488,-43.477408,-5.973085,nan,0.434440,0.610855,-0.272155,1.063733,1.292873,1.482055,-1.747521,2.030106,1.811818,51.734500,-48.265500,100.000000,3.469000,910.65328332,0.000000,0.00000000,84.51700645,0.000000,405.53219244,373.94163856,43.31594628,0.00000000,3.14630601,0.14978421,0.01023318,0.04017619,4.83425476,0.01955216,0.00639972,0.00731206,0.00239514,2.15781774,2.50836759,0.13241034,0.00162935,0.00319986,0.00292482,0.00479029,2.64820677,1.25418380,2.69727218
3.500,2,1,1,-531.730,190.637,49.734,42.110877,-0.733558,-0.733558,-42.844435,-5.543367,nan,0.439087,0.410192,-1.145916,0.879691,1.275132,1.186703,-2.635606,1.802130,1.796073,51.867000,-48.133000,100.000000,3.734000,911.91938468,0.000000,0.00000000,87.34102910,0.000000,405.35364705,373.94551268,42.07459023,0.00000000,3.00557173,0.14955403,0.01021474,0.03926512,4.93771894,0.01961367,0.00648553,0.00741207,0.00250096,2.20255610,2.56173276,0.13741785,0.00163447,0.00324276,0.00296483,0.00500191,2.74835693,1.28086638,2.75319513
3.712,2,1,1,-531.730,190.637,49.734,42.110877,-0.733558,-0.733558,-42.844435,-5.543367,nan,0.439087,0.410192,-1.145916,0.879691,1.240086,1.186703,-2.635606,1.802130,1.765210,51.933500,-48.066500,100.000000,3.867000,911.91226589,0.000000,0.00000000,87.33438695,0.000000,405.34481117,373.93423609,42.09386050,0.00000000,3.00607555,0.14952701,0.01018107,0.03918754,5.15745064,0.01974431,0.00666775,0.00762446,0.00272567,2.29756859,2.67506632,0.14805355,0.00164536,0.00333388,0.00304978,0.00545134,2.96107091,1.33753316,2.87196073
3.800,2,1,1,-531.684,190.755,49.690,40.103999,-0.870166,-0.870166,-40.974166,-6.517395,nan,0.470732,-0.201762,-1.274831,0.555858,1.225310,0.233759,-2.435071,1.290508,1.743983,57.933500,-42.066500,100.000000,15.867000,906.78828615,0.000000,0.00000000,88.62472372,0.000000,403.70370551,372.28027221,39.26573054,0.00000000,2.72439167,0.14789933,0.00867434,0.03288884,5.24090549,0.01975734,0.00667067,0.00773288,0.00280478,2.33340779,2.71798832,0.15254371,0.00164645,0.00333534,0.00309315,0.00560957,3.05087411,1.35899416,2.91675973
3.900,2,1,1,-531.667,190.795,49.674,39.444988,-0.917259,-0.917259,-40.362248,-5.256888,nan,0.472889,-0.394210,-2.119944,0.407349,1.210372,-0.077470,-1.948057,0.969074,1.720296,56.466500,-43.533500,100.000000,12.933000,906.53511323,0.000000,0.00000000,90.09930419,0.000000,403.56718136,372.28129517,37.89068014,0.00000000,2.50755574,0.14769104,0.00893553,0.03247006,5.33377371,0.01981416,0.00667104,0.00807520,0.00286260,2.37311677,2.76560552,0.15762843,0.00165118,0.00333552,0.00323008,0.00572519,3.15256860,1.38280276,2.96639596
4.000,2,1,1,-531.649,190.836,49.656,38.796726,-0.965056,-0.965056,-39.761782,-7.047381,nan,0.480895,-0.570093,-1.346451,0.348968,1.197918,-0.386297,-1.102944,0.645711,1.698671,56.466000,-43.534000,100.000000,12.932000,903.07401696,0.000000,0.00000000,90.26748838,0.000000,403.11462849,371.88568626,35.31676146,0.00000000,2.29936793,0.14759794,0.00919998,0.03328653,5.42390556,0.01993293,0.00668012,0.00821323,0.00288112,2.41163528,2.81185207,0.16271080,0.00166108,0.00334006,0.00328529,0.00576224,3.25421595,1.40592603,3.01454410
4.100,2,1,1,-531.629,190.878,49.637,38.156414,-1.013435,-1.013435,-39.169848,-6.159296,nan,0.493111,-0.731571,-1.518338,0.419687,1.188250,-0.688887,-2.048324,0.403891,1.680379,56.466000,-43.534000,100.000000,12.932000,901.88020429,0.000000,0.00000000,90.74038685,0.000000,402.65192694,371.45409858,34.50952348,0.00000000,2.33546140,0.14732677,0.00918495,0.03229532,5.51177483,0.02012854,0.00670903,0.00838877,0.00294501,2.44901942,2.85679035,0.16779370,0.00167738,0.00335452,0.00335551,0.00589003,3.35587401,1.42839517,3.06127428
